Country Name,Country Code,Year,Value
Sub-Saharan Africa (IDA & IBRD countries),TSS,2015,32.1099645695426
Sub-Saharan Africa (IDA & IBRD countries),TSS,2019,35.8471225657984
Sub-Saharan Africa (IDA & IBRD countries),TSS,2020,36.1002783285349
Sub-Saharan Africa (IDA & IBRD countries),TSS,2021,34.4513465260939
Trinidad and Tobago,TTO,2000,74.8205831101483
Trinidad and Tobago,TTO,2010,75.5733281964515
Trinidad and Tobago,TTO,2015,80.7903683590986
Trinidad and Tobago,TTO,2019,81.5113755564788
Trinidad and Tobago,TTO,2020,79.3839563934771
Trinidad and Tobago,TTO,2021,65.5386094677862
Tunisia,TUN,2000,75.1533127091871
Tunisia,TUN,2010,82.5582971744766
Tunisia,TUN,2015,83.1558408799031
Tunisia,TUN,2019,85.7120608366614
Tunisia,TUN,2020,81.5759627374277
Tunisia,TUN,2021,56.9283562498987
Turkiye,TUR,2000,82.7500765517683
Turkiye,TUR,2010,88.7949843273832
Turkiye,TUR,2015,88.6820949869737
Turkiye,TUR,2019,89.7039282565131
Turkiye,TUR,2020,77.5303673437192
Turkiye,TUR,2021,68.764261094899
Tanzania,TZA,2000,16.9062892919813
Tanzania,TZA,2010,25.1435828389746
Tanzania,TZA,2015,31.0579635612807
Tanzania,TZA,2019,37.2189142588368
Tanzania,TZA,2020,37.4876719215927
Tanzania,TZA,2021,38.7530313726816
Uganda,UGA,2000,18.6777974909041
Uganda,UGA,2010,25.0560351314268
Uganda,UGA,2015,30.7468551712903
Uganda,UGA,2019,36.575465073932
Uganda,UGA,2020,36.5250537853166
Uganda,UGA,2021,36.9435512422094
Ukraine,UKR,2000,87.1965018990242
Ukraine,UKR,2010,89.3437041513718
Ukraine,UKR,2015,90.2091193011927
Ukraine,UKR,2019,91.9213023056628
Ukraine,UKR,2020,85.5832375191224
Ukraine,UKR,2021,72.8795054646579
Upper middle income,UMC,2000,74.4791714311816
Upper middle income,UMC,2010,80.0801966369577
Upper middle income,UMC,2015,82.2634529451463
Upper middle income,UMC,2019,83.8554971883019
Upper middle income,UMC,2020,78.0236077462749
Upper middle income,UMC,2021,73.6146246385143
Uruguay,URY,2000,85.5031707382319
Uruguay,URY,2010,85.1083553692189
Uruguay,URY,2015,85.2642787720265
Uruguay,URY,2019,85.1905206389113
Uruguay,URY,2020,85.218797102591
Uruguay,URY,2021,71.8962090033314
United States,USA,2000,87.7937793223326
United States,USA,2010,87.9796652825065
United States,USA,2015,87.8252001260036
United States,USA,2019,88.2190834442152
United States,USA,2020,78.9492385792951
United States,USA,2021,77.3875489533893
Uzbekistan,UZB,2000,76.4549262118548
Uzbekistan,UZB,2010,84.847232319054
Uzbekistan,UZB,2015,86.1397340686629
Uzbekistan,UZB,2019,87.4238606584573
Uzbekistan,UZB,2020,81.9452220506871
Uzbekistan,UZB,2021,80.0890342320956
St. Vincent and the Grenadines,VCT,2000,75.6521895939296
St. Vincent and the Grenadines,VCT,2010,76.6064843520355
St. Vincent and the Grenadines,VCT,2015,76.9827425420917
St. Vincent and the Grenadines,VCT,2019,81.5598074892651
St. Vincent and the Grenadines,VCT,2020,81.0849039196906
St. Vincent and the Grenadines,VCT,2021,74.4905390262306
"Venezuela, RB",VEN,2000,63.5497582916062
"Venezuela, RB",VEN,2010,67.4182197059318
"Venezuela, RB",VEN,2015,69.6756519964388
"Venezuela, RB",VEN,2019,72.3785551152908
"Venezuela, RB",VEN,2020,73.5067236076621
"Venezuela, RB",VEN,2021,68.6702087122928
Viet Nam,VNM,2000,68.0691659065719
Viet Nam,VNM,2010,75.8374206833366
Viet Nam,VNM,2015,78.5646641946953
Viet Nam,VNM,2019,81.0600967221612
Viet Nam,VNM,2020,81.2317977766283
Viet Nam,VNM,2021,78.2061969049514
Vanuatu,VUT,2000,69.3788111740667
Vanuatu,VUT,2010,72.6297150853279
Vanuatu,VUT,2015,75.7514738306
Vanuatu,VUT,2019,77.7683172760727
Vanuatu,VUT,2020,77.4484163095352
Vanuatu,VUT,2021,71.6865744328919
World,WLD,2000,59.2271378878292
World,WLD,2010,66.9989891427555
World,WLD,2015,70.8609665490319
World,WLD,2019,73.7226098469947
World,WLD,2020,68.7670083494919
World,WLD,2021,63.3727503441103
Samoa,WSM,2000,77.702021621868
Samoa,WSM,2010,80.3589961205637
Samoa,WSM,2015,81.6718543339274
Samoa,WSM,2019,82.276565684492
Samoa,WSM,2020,83.1316894396792
Samoa,WSM,2021,83.1080773081113
"Yemen, Rep.",YEM,2000,39.0355869732223
"Yemen, Rep.",YEM,2010,48.9508098463635
"Yemen, Rep.",YEM,2015,48.0376953397714
"Yemen, Rep.",YEM,2019,44.1642316027464
"Yemen, Rep.",YEM,2020,44.9072359742247
"Yemen, Rep.",YEM,2021,41.53410593357
South Africa,ZAF,2000,29.3612295114951
South Africa,ZAF,2010,37.6303337753264
South Africa,ZAF,2015,48.7858544471479
South Africa,ZAF,2019,52.252517094347
South Africa,ZAF,2020,49.5886199587686
South Africa,ZAF,2021,37.1610921564697
Zambia,ZMB,2000,14.2422345418609
Zambia,ZMB,2010,22.3355440760648
Zambia,ZMB,2015,26.4269830470346
Zambia,ZMB,2019,29.6619618160959
Zambia,ZMB,2020,31.2810406328447
Zambia,ZMB,2021,31.1884695184438
Zimbabwe,ZWE,2000,17.7155775964467
Zimbabwe,ZWE,2010,29.4705494425428
Zimbabwe,ZWE,2015,39.1586427208293
Zimbabwe,ZWE,2019,42.6892833414883
Zimbabwe,ZWE,2020,43.2150544546354
Zimbabwe,ZWE,2021,38.3454285597608
